Sale_Price,Garage_Cars,Year_Built,Total_Bsmt_SF,Wood_Deck_SF,No_Fireplace,Lot_Area,Second_Flr_SF,Garage_Area,Longitude,Bsmt_Unf_SF
130000,4,1953,0,483,1,43500,0,1041,-93.610118,0
140000,2,1996,920,0,1,6710,0,460,-93.608192,0
132250,2,1963,1064,0,1,25286,0,648,-93.60550699999999,431
143000,2,1967,1632,0,1,25000,0,576,-93.6072813,1632
168000,4,1961,1249,439,0,32463,0,1356,-93.607395,90
129900,2,1976,1040,100,0,4224,0,572,-93.605355,200
134000,2,1976,1142,536,0,4224,0,528,-93.605354,268
85500,1,1972,546,0,1,1504,546,253,-93.603546,294
106500,1,1970,530,112,1,1533,462,297,-93.601862,27
93900,0,1970,546,0,1,1495,546,0,-93.601827,162
75000,1,1970,546,0,1,2001,546,286,-93.601507,546
84500,0,1970,630,0,1,1936,0,0,-93.602094,0
75190,1,1976,546,0,1,1890,546,286,-93.603422,546
146800,2,1976,1029,120,0,11333,0,539,-93.604923,490
153500,2,1977,923,201,0,9129,0,678,-93.604644,0
188000,2,1977,1244,1424,0,15957,0,528,-93.60452099999999,96
196000,2,1977,1160,690,0,33983,0,672,-93.60678,48
157000,2,1977,716,0,0,8286,716,531,-93.604524,185
138000,0,1971,796,129,1,6723,0,0,-93.602559,0
129500,2,1970,768,104,1,7244,0,624,-93.6015199,149
80000,1,1961,1396,152,1,27697,0,444,-93.607114,585
129500,2,1982,845,0,1,7599,0,360,-93.604858,280
135000,2,1976,1090,0,1,11000,0,502,-93.60511899999999,0
124500,1,1982,816,168,1,8314,0,264,-93.604146,270
139000,1,1983,816,330,1,11625,0,264,-93.60308149999999,220
93500,0,1991,974,0,1,10712,0,0,-93.606641,762
124500,1,1984,864,140,1,10447,0,288,-93.604858,348
149900,2,1954,1178,280,1,11027,0,452,-93.618462,171
157500,1,1956,1008,0,0,10533,0,313,-93.61818199999999,235
169000,3,1957,1617,0,0,11765,0,963,-93.61926209999999,490
252000,2,1957,1705,0,0,39384,0,550,-93.616439,595
192100,2,1969,1851,0,0,11727,0,506,-93.617432,1851
183500,2,1997,813,421,0,8238,712,400,-93.639067,113
222000,2,1997,964,0,0,13006,1243,642,-93.63787099999999,964
170000,2,1995,781,0,0,13041,890,423,-93.63748199999999,781
187500,2,1995,691,315,0,13031,807,409,-93.637566,99
202000,2,1996,821,286,0,9783,955,443,-93.63637800000001,821
185000,2,1997,802,95,0,11207,709,413,-93.63637299999999,88
320000,2,2005,1392,239,0,19378,1070,576,-93.636052,1335
240000,3,2006,1670,144,0,14859,0,690,-93.63596700000001,1670
250000,2,2005,1074,0,0,13128,990,527,-93.635935,1074
239900,3,2005,893,0,0,10463,900,800,-93.635837,893
309000,3,2005,1700,237,0,13751,512,773,-93.635798,1640
274725,2,2006,868,0,0,23257,1134,422,-93.635932,868
270000,2,1994,2062,168,1,13108,608,618,-93.63160400000001,2062
183500,2,1993,1160,0,0,8076,0,402,-93.635716,455
165600,2,1993,697,190,0,7685,804,420,-93.636949,179
176500,2,1998,935,0,0,9084,677,462,-93.63929300000001,935
130000,2,1987,1191,120,1,3701,0,461,-93.634231,1191
239000,2,1987,1064,441,0,5306,703,504,-93.63157199999999,354
275000,2,1985,1742,114,0,6563,0,564,-93.632571,594
457347,3,2005,1398,182,0,16023,1384,670,-93.629601,180
545224,3,2006,1528,204,0,18062,1862,758,-93.62933699999999,1528
356383,3,2006,1094,246,0,12292,1371,675,-93.629174,889
556581,3,2005,1992,214,0,16056,876,716,-93.62860699999999,1752
361919,3,2006,1234,324,0,12438,1312,666,-93.62876999999999,1234
535000,3,2006,1850,250,0,16052,848,736,-93.627767,644
401179,3,2005,1390,272,0,15922,1405,660,-93.626337,1390
438780,3,2006,1410,192,0,13682,1519,641,-93.62647700000001,1410
169000,2,1948,0,120,0,14762,720,672,-93.62201479999999,0
145000,2,1955,1056,264,1,34650,0,572,-93.625169,0
318000,2,2005,1714,156,0,8147,0,517,-93.63006999999999,523
319000,3,2005,1814,180,0,11302,0,758,-93.624062,392
470000,3,2005,1910,351,0,18261,0,722,-93.62826899999999,494
202500,2,1984,1208,108,1,14145,0,440,-93.638026,995
229000,3,1988,1204,0,1,13837,806,786,-93.637874,0
235000,2,1977,795,0,0,16659,795,539,-93.6326645,0
190000,2,1976,796,306,0,18800,784,566,-93.63151500000001,84
169000,2,1980,988,140,0,10464,0,582,-93.633002,138
241500,2,1988,1845,197,0,10400,0,604,-93.635486,916
188900,2,1978,945,400,0,10530,912,482,-93.63532590000001,945
207500,2,1980,1686,384,0,10240,0,612,-93.636044,0
250000,2,1978,1392,0,0,16692,1392,564,-93.637387,133
179900,2,1975,713,209,0,11475,741,434,-93.637191,163
172000,2,1976,1047,444,0,9927,0,596,-93.635367,42
294323,2,2005,960,0,0,9512,1358,541,-93.639516,172
184500,2,1975,675,48,0,10530,766,485,-93.632369,127
153500,2,1975,1056,0,1,10140,0,495,-93.630348,268
162900,2,1976,832,0,0,10140,832,528,-93.632355,638
181000,2,1974,1040,265,0,10140,0,484,-93.630289,0
155000,2,1974,1103,295,1,10000,0,462,-93.631162,348
138800,1,1969,1096,240,1,15870,0,299,-93.62626,230
116050,1,1970,864,0,1,9353,0,280,-93.625373,864
88000,0,1971,858,0,1,8125,0,0,-93.627981,244
97500,2,1971,864,63,1,7200,0,576,-93.627849,224
190000,2,2002,1487,196,1,8773,0,543,-93.624411,536
105500,2,1973,525,0,1,2760,567,440,-93.629906,525
125500,2,1973,765,0,0,2160,600,440,-93.62923190000001,363
83000,1,1973,483,72,1,1953,504,264,-93.627932,174
116000,1,1972,494,0,1,1890,536,264,-93.627103,212
91500,0,1971,672,201,1,1680,546,0,-93.627328,672
118000,1,1972,672,0,1,1680,546,264,-93.62736600000001,355
89000,1,1972,483,0,1,1680,465,264,-93.62987700000001,207
108000,1,1972,525,352,1,1680,567,264,-93.629846,143
94500,1,1972,483,0,0,1680,504,288,-93.62951600000001,483
146300,2,1975,1069,0,0,4043,0,440,-93.627169,186
145000,1,1967,943,0,0,7514,0,300,-93.628857,462
123000,1,1967,864,175,0,7838,0,288,-93.62895,95
137500,1,1976,1055,0,1,2280,0,319,-93.624767,443
144000,2,1976,855,0,0,2179,601,460,-93.625709,785
315000,3,2004,1980,194,0,16737,0,770,-93.65886400000001,533
412083,3,2006,1738,0,0,16387,851,831,-93.658413,369
342643,3,2006,1249,240,1,16259,1347,840,-93.658226,1249
252000,3,2004,1618,0,0,16163,0,880,-93.65799100000001,1618
465000,3,2006,2076,216,0,13891,0,850,-93.6566537,690
293000,3,2006,1721,0,1,12228,0,874,-93.654774,1721
415000,3,2005,1868,354,0,14780,0,1085,-93.657984,363
326000,3,2004,1833,519,0,16033,0,772,-93.658788,572
325300,3,2005,1158,240,0,14215,1218,853,-93.65711800000001,1158
309000,3,2004,1117,113,0,13418,1320,691,-93.657149,1117
300000,3,2005,1090,148,0,13975,1089,670,-93.656864,1090
275500,3,2005,1030,192,0,10240,1060,878,-93.65301600000001,1030
338500,2,2005,1606,194,0,9942,466,521,-93.65464200000001,316
345000,3,2005,1175,147,0,11924,1142,736,-93.652334,177
344133,2,2005,1209,243,0,12867,1044,575,-93.654831,1209
298236,3,2006,1054,176,0,10672,1335,672,-93.653452,1054
329900,3,2005,1524,120,0,11643,814,784,-93.6531488,644
360000,3,2003,1896,208,0,12378,0,708,-93.643412,622
281000,3,2006,1085,177,0,11065,850,753,-93.643862,1085
372397,3,2005,1792,204,0,13758,0,925,-93.654997,560
378000,3,2004,1780,144,0,14828,0,816,-93.655461,397
374000,3,2003,1792,206,0,11846,0,874,-93.657883,225
437154,3,2005,1848,0,0,20431,880,706,-93.65308399999999,438
275000,2,2005,1058,179,0,10927,846,736,-93.650626,512
279000,3,2004,1420,168,0,13215,488,746,-93.6534099,426
185850,2,2005,1364,192,0,7052,0,484,-93.649714,705
282500,2,2005,1560,196,0,5911,0,556,-93.654138,1088
202500,2,2005,1368,132,0,6955,0,474,-93.649553,1368
202665,2,2005,1368,132,0,6792,0,474,-93.649525,1368
332200,3,2006,1686,266,0,7740,0,899,-93.654124,663
310090,2,2006,1666,228,0,6373,0,575,-93.65414,1251
171750,2,2003,1405,148,0,3136,0,478,-93.65061700000001,1405
169990,2,2005,1316,100,0,10237,0,397,-93.646459,1288
170440,2,2005,728,0,0,10237,728,390,-93.645841,728
169985,2,2006,738,0,1,10237,754,440,-93.645774,738
179665,2,2006,654,100,0,17104,832,426,-93.644411,100
219210,3,2006,879,100,0,14054,984,660,-93.644366,879
174190,2,2006,1326,100,1,11660,0,427,-93.644627,1326
172785,2,2006,728,0,1,15578,728,429,-93.64575500000001,728
258000,3,2004,1052,120,0,11631,1321,632,-93.644213,1052
185101,2,2006,738,100,1,9073,754,440,-93.644306,738
210250,2,2006,1220,100,0,3087,0,437,-93.641662,767
234000,2,2003,1374,143,0,3196,0,420,-93.64194599999999,1374
215000,2,2003,1273,143,0,3196,0,400,-93.640287,1273
246990,2,2002,1368,130,0,2938,0,398,-93.640227,330
178740,2,2004,1375,144,0,3072,0,398,-93.64132099999999,1375
225000,2,2004,1365,143,0,3072,0,388,-93.6419,306
167240,2,2005,1248,108,1,3010,0,438,-93.642261,1232
156820,2,2005,1142,90,1,3010,0,440,-93.642241,1126
213490,2,2005,1362,142,0,3013,0,440,-93.642116,1346
264561,3,2006,1520,312,0,3982,0,648,-93.641518,366
246578,3,2006,1356,161,0,4045,0,648,-93.641522,286
192140,2,2005,732,100,0,21930,1104,372,-93.64458,732
183200,2,2002,783,100,0,7861,702,393,-93.642588,326
178000,2,2004,707,100,0,9056,707,403,-93.64360490000001,707
201490,2,2004,848,100,0,9171,750,433,-93.644094,848
230500,2,2000,1406,188,0,11194,482,504,-93.641467,1406
180000,2,2003,783,0,0,7875,702,393,-93.640211,783
172400,2,2000,953,100,0,8121,711,460,-93.642713,953
215000,2,2000,982,0,0,8658,881,431,-93.64291300000001,250
199900,2,1998,930,89,0,11214,930,431,-93.641281,930
173000,2,2000,959,0,0,10852,712,472,-93.64135999999999,173
287602,3,2006,1035,400,1,12104,1240,617,-93.641283,1035
230000,2,1999,975,192,0,8738,1286,429,-93.641053,975
348000,3,1997,1396,0,0,9452,985,870,-93.655739,322
286000,3,1998,1044,210,0,9660,897,885,-93.654519,253
300000,3,2000,1160,0,0,9545,1029,768,-93.654444,655
625000,3,1995,1930,361,0,35760,1796,807,-93.65785100000001,543
405000,3,2000,1540,247,0,9233,1315,774,-93.6532,358
280000,2,1998,1086,208,0,12011,838,592,-93.65227,130
258000,2,1998,1141,144,0,12090,1098,420,-93.650059,1141
350000,3,1995,1342,307,0,10019,1368,725,-93.653915,815
584500,3,1993,1733,870,0,17242,1567,959,-93.655997,48
321000,3,1994,1290,200,0,10236,1189,803,-93.655704,742
290000,3,1994,1165,309,0,10120,1323,844,-93.65360799999999,425
315000,3,1993,1286,432,0,12585,1234,704,-93.653479,0
252000,2,2005,1100,200,0,12447,848,760,-93.642317,1100
336820,3,2006,1670,0,0,15218,0,928,-93.64208199999999,108
423000,3,2005,2077,192,0,20896,0,1134,-93.64178000000001,356
290000,2,2006,1660,322,0,10182,0,500,-93.641793,440
232000,3,2005,1616,208,1,8688,0,834,-93.643635,1616
199000,2,2006,1504,144,1,10936,0,510,-93.643811,1504
198600,2,2006,1278,0,1,8640,0,584,-93.650361,1254
405749,3,2006,2036,0,0,13162,604,792,-93.64407,200
232600,2,2006,1489,0,0,11216,0,776,-93.643898,1489
266000,3,2006,1095,192,0,10728,844,1053,-93.642862,1095
186500,2,2005,756,0,1,8125,797,615,-93.642309,756
200825,2,2005,858,0,1,8125,858,615,-93.642374,858
197000,2,2006,770,0,1,8125,798,614,-93.64357,770
185000,2,2006,1262,0,1,7200,0,572,-93.643173,357
176000,2,2005,1257,38,0,7500,0,453,-93.64385899999999,1257
187750,2,2006,1293,216,0,7200,0,572,-93.643977,1293
139500,0,2005,1142,4,1,7733,0,0,-93.692575,1118
186800,2,2005,1400,144,1,11024,0,612,-93.69140300000001,1400
132000,0,2005,1131,0,1,13072,0,0,-93.691787,1131
142500,2,2005,1141,0,1,13072,0,484,-93.691754,1141
158000,2,2004,1158,0,1,13072,0,576,-93.69095899999999,217
184000,2,2005,891,144,1,7800,795,462,-93.69124599999999,891
184900,2,2005,784,100,1,7632,754,449,-93.691247,784
187000,2,1997,941,150,1,8304,896,688,-93.689021,941
175900,2,1992,761,0,1,7153,793,484,-93.68782,374
248500,2,1992,836,307,1,9370,887,462,-93.68769499999999,78
172000,2,1990,1398,0,1,7175,0,542,-93.686267,494
151000,2,1991,1217,0,1,7175,0,484,-93.686267,939
150000,2,1994,636,0,1,9019,684,472,-93.68665,362
107000,1,1966,1056,0,1,8900,0,384,-93.681595,0
119900,1,1965,828,421,1,7800,0,300,-93.681407,187
129500,2,1962,988,0,1,9100,0,624,-93.67416700000001,952
125000,2,1963,1728,0,1,9100,0,504,-93.675963,396
119500,2,1977,0,0,1,8927,368,528,-93.677123,0
144000,2,1962,864,161,0,9240,0,576,-93.675723,252
151000,2,1977,506,292,0,8471,0,492,-93.677012,0
126000,1,1965,984,0,1,9308,0,310,-93.66955300000001,430
116000,1,1968,882,0,1,8450,0,294,-93.671037,450
133500,2,1963,925,203,1,8638,0,484,-93.672411,744
120875,1,1965,1024,0,1,13052,0,308,-93.670919,312
137000,1,1965,935,180,1,13526,0,288,-93.670998,0
124000,0,1964,912,0,1,8020,0,0,-93.669708,268
135000,1,1961,912,0,0,6993,0,288,-93.66975699999999,447
129200,1,1967,912,64,0,8789,0,288,-93.671926,253
260000,2,1974,1748,641,0,14330,495,550,-93.66064300000001,228
260000,2,1991,1288,127,0,16059,1116,462,-93.653876,1288
334000,3,1992,1334,177,0,11025,1306,888,-93.653512,216
310000,3,1993,1338,209,0,14541,1168,796,-93.652348,326
268000,2,1992,1095,0,0,13346,1129,590,-93.650474,367
262000,3,1994,1624,0,0,12461,0,757,-93.65005699999999,168
176400,2,2004,1143,0,0,3628,0,588,-93.647832,1143
197000,2,2005,1247,0,0,3316,0,550,-93.646526,208
151000,2,2005,600,0,1,3180,600,480,-93.644891,600
147400,2,2005,600,0,1,2544,623,480,-93.644891,600
149900,2,2005,600,0,1,2544,623,480,-93.644891,600
144152,2,2005,600,0,1,3180,600,480,-93.644891,600
166000,2,2000,756,0,1,2998,756,440,-93.645617,403
183900,2,1999,691,0,1,3735,739,506,-93.645482,241
165000,2,2000,673,153,1,2651,709,490,-93.64547900000001,32
139000,2,2003,530,0,1,4447,550,496,-93.645478,530
200000,1,1997,569,0,0,8314,840,434,-93.643373,569
221000,2,2001,1568,0,0,7180,0,564,-93.64114000000001,1568
270000,2,1995,1494,0,0,9549,0,481,-93.648931,0
165000,2,1977,1208,198,0,11250,0,546,-93.64606500000001,441
214000,2,1980,1235,133,0,3760,0,484,-93.64932900000001,44
188000,2,1980,1036,133,0,3640,0,484,-93.649439,176
190000,2,1980,1226,133,0,3874,0,484,-93.64935200000001,419
170000,2,1978,1226,133,0,3876,0,484,-93.64932900000001,48
385000,3,1981,1842,857,0,50271,0,894,-93.658237,32
146500,2,1972,1153,140,1,13110,0,501,-93.633752,191
170000,2,1968,570,0,0,10192,698,487,-93.6346,570
262500,2,1968,1568,0,0,20781,0,508,-93.634738,1203
179900,2,1968,708,0,0,11700,708,776,-93.635873,304
250000,2,1968,1054,0,0,11029,1142,619,-93.633466,435
165150,2,1972,732,148,0,10400,778,484,-93.630258,485
164500,2,1967,1334,0,1,10140,0,477,-93.63247199999999,713
140000,2,1969,1164,0,1,9600,0,528,-93.633098,1164
135500,1,1967,980,68,1,9750,0,384,-93.627935,100
142000,2,1968,1051,0,1,9600,0,504,-93.625976,293
155000,2,1968,900,0,1,8640,886,530,-93.626097,56
157500,2,1968,976,94,0,9360,0,504,-93.626161,216
138500,1,1968,1052,356,1,8400,0,288,-93.627517,36
140000,1,1968,833,143,1,8400,0,326,-93.628069,89
124400,1,1966,1051,182,1,9759,0,264,-93.6269,252
158000,1,1967,1141,0,1,9600,0,568,-93.626345,137
146000,2,1965,864,0,1,9230,0,884,-93.624612,203
190000,2,1971,825,0,0,14803,896,495,-93.62915500000001,409
136500,1,1961,1050,0,1,10659,0,368,-93.623414,135
129900,2,1958,864,0,1,9100,0,624,-93.623564,169
145000,2,1959,1626,272,1,8393,0,588,-93.622312,1098
185900,1,1965,1187,200,0,8800,0,299,-93.630156,34
160000,1,1964,1251,0,0,8800,0,461,-93.626765,698
167000,2,1964,1008,154,0,10368,0,430,-93.627065,0
157500,2,1964,720,0,0,9350,720,480,-93.6282949,360
140000,1,1958,588,0,1,10382,0,264,-93.62162099999999,75
150000,2,1958,1008,0,1,8973,0,750,-93.621362,413
151500,1,1960,1248,0,1,10800,0,286,-93.622017,616
129800,1,1934,816,228,0,8550,0,240,-93.62357,242
137000,1,1954,1008,0,0,11425,0,275,-93.622649,522
137000,1,1947,938,125,0,9724,0,273,-93.621399,938
121600,1,1946,747,0,1,4712,456,305,-93.628568,363
85500,0,1923,440,0,1,5900,0,0,-93.62918499999999,440
79900,2,1926,600,0,1,5825,0,528,-93.62925600000001,600
127000,2,1908,504,104,1,7438,316,576,-93.628176,504
161000,2,1961,1251,144,0,9600,0,441,-93.6270261,336
146500,1,1952,1444,0,0,10858,0,240,-93.624738,1404
135000,1,1951,1056,0,1,9600,0,280,-93.623704,60
137900,2,1951,2136,0,1,10680,0,528,-93.62264499999999,1380
133000,1,1941,806,0,0,9490,620,240,-93.620494,238
137000,1,1949,704,245,0,9462,704,234,-93.621426,704
121000,1,1954,936,0,1,9888,0,240,-93.62143,450
119000,2,1967,1584,0,1,8917,0,506,-93.61967299999999,1584
172000,2,1964,1246,0,0,12700,0,441,-93.61685200000001,307
98600,2,1961,1235,0,1,8500,0,480,-93.616012,635
226000,2,1966,924,105,0,14200,941,487,-93.615629,479
118000,1,1954,936,0,1,9000,0,286,-93.6181153,124
235000,2,1918,1360,0,0,25419,1360,795,-93.620355,140
135000,2,1963,1008,0,1,9723,0,430,-93.61838900000001,1008
132500,2,1962,1106,0,1,7728,0,540,-93.619334,303
143000,1,1959,1144,86,0,8163,0,796,-93.617499,102
132000,1,1957,1179,0,0,8400,0,331,-93.618625,556
145250,1,1960,1383,0,1,11600,0,292,-93.612886,818
162000,2,1958,1121,80,0,9610,0,488,-93.612566,918
148000,1,1956,1058,191,0,10000,0,300,-93.615882,99
141000,1,1957,1092,268,0,14850,0,299,-93.61329599999999,197
153000,1,1956,1124,0,0,10152,0,353,-93.614251,210
134450,1,1957,1070,0,0,10011,0,447,-93.612462,710
135960,2,1979,943,42,0,7032,0,600,-93.618319,0
156000,1,1954,1050,0,1,8092,0,286,-93.618481,226
140000,2,1954,1367,0,0,11310,0,451,-93.618593,1367
139500,1,1952,1008,0,1,12778,0,280,-93.617225,350
155000,2,1951,216,0,0,10170,0,400,-93.617069,216
127000,2,1956,301,0,1,7700,0,684,-93.612464,30
133500,1,1956,1005,0,0,11050,0,319,-93.613491,517
125000,1,1955,1056,0,1,13600,0,300,-93.6136767,0
142000,1,1951,884,0,1,15428,0,270,-93.615474,143
167000,3,1941,929,0,0,21299,0,791,-93.61547,929
159000,2,1956,1015,75,1,13300,0,896,-93.612263,521
180000,3,1925,2171,631,0,22136,1248,1008,-93.620354,1153
127000,2,1947,784,0,1,7500,412,649,-93.617182,784
112000,1,1924,617,0,1,7000,445,398,-93.61687009999999,0
99800,1,1930,713,0,1,10410,0,371,-93.6143498,713
117000,1,1954,833,0,1,5400,0,326,-93.61337259999999,418
108480,1,1921,1073,0,1,5400,0,326,-93.61396500000001,1073
68000,2,1929,715,0,1,10914,0,660,-93.610772,715
86900,1,1900,448,0,1,7008,272,280,-93.612239,448
120000,2,1920,1120,229,0,10800,0,720,-93.6139,299
155500,2,1915,663,49,0,7200,821,528,-93.6116427,325
80000,2,1910,1077,120,0,10818,779,648,-93.612266,1077
105000,3,1915,672,216,1,10410,520,936,-93.614049,672
160000,2,1900,954,142,0,10800,648,520,-93.612404,290
170000,2,1936,796,436,0,10800,370,566,-93.613899,170
160000,2,1965,1088,0,0,8658,0,440,-93.608909,445
159950,2,1966,1024,0,0,13400,0,484,-93.60898399999999,380
165000,1,1963,1083,345,0,10184,0,294,-93.607582,503
159000,2,1962,912,0,0,9786,649,440,-93.60942,312
147000,1,1962,1135,0,1,9510,0,264,-93.61027800000001,434
115000,1,1964,912,0,1,7800,0,288,-93.610501,0
159500,2,1959,655,0,0,8910,0,539,-93.60725699999999,0
120000,1,1959,864,168,1,7332,0,288,-93.60842199999999,450
129900,1,1957,816,0,1,7100,0,308,-93.609073,108
183000,2,1961,1313,355,0,10800,0,418,-93.60650799999999,400
157500,2,1959,0,0,0,11650,0,484,-93.605384,0
277500,2,1962,1438,520,0,18275,548,441,-93.60674,802
207500,1,1957,1484,288,0,16321,0,319,-93.605727,207
147500,1,1950,910,199,1,12144,611,597,-93.609054,455
135000,0,1949,720,0,1,10800,472,0,-93.61050300000001,720
109500,2,1950,0,0,1,7200,0,625,-93.608903,0
109900,2,1950,0,0,1,7200,0,420,-93.60890400000001,0
133700,1,1959,1040,140,1,7560,0,286,-93.60674300000001,671
81400,2,1950,0,0,1,8544,0,400,-93.609053,0
87500,2,1949,0,0,1,8544,0,400,-93.609053,0
93500,2,1950,0,0,1,8544,0,400,-93.609053,0
119000,0,1960,1556,0,1,8512,0,0,-93.606892,1556
141000,1,1959,1150,0,1,7945,0,300,-93.606893,465
146000,1,1961,1150,0,1,7000,0,288,-93.60674399999999,369
155000,2,1966,660,188,0,7590,688,453,-93.60370400000001,148
134500,1,1962,925,150,1,10205,0,300,-93.605839,141
120000,2,1962,1045,0,1,7400,0,528,-93.604687,236
105000,1,1962,864,0,1,7000,0,336,-93.604568,396
124000,0,1962,1025,96,1,7000,0,0,-93.60506740000001,72
169000,2,1900,716,0,1,9856,1007,624,-93.618539,716
107000,1,1925,686,0,1,9906,518,210,-93.6195519,686
135000,1,1948,1212,0,1,9600,442,240,-93.617164,936
111500,1,1920,1147,0,0,5520,510,162,-93.61851999999999,863
156500,2,1900,780,0,1,9600,476,400,-93.617139,399
178000,2,1925,728,0,0,9600,809,546,-93.618489,712
139900,2,1900,712,264,1,6451,580,576,-93.619513,504
105000,1,1930,502,280,0,3960,502,200,-93.61568100000001,502
110000,1,1930,813,0,1,5684,0,270,-93.618799,813
111500,2,1900,938,0,1,7745,867,576,-93.618335,938
108000,1,1924,1032,0,1,7741,0,280,-93.61833399999999,817
111500,1,1925,844,50,1,5633,0,216,-93.615638,844
124000,1,1880,636,0,1,9000,661,240,-93.614011,636
105000,1,1950,576,0,1,7200,0,528,-93.6145858,576
116000,2,1920,648,0,1,4400,384,440,-93.614615,648
96900,1,1905,738,0,1,7614,662,216,-93.613905,738
135500,2,1955,960,0,1,6000,0,576,-93.607862,384
139000,2,1924,816,24,1,6000,750,450,-93.60883299999999,816
61500,1,1921,492,0,1,7830,0,200,-93.610354,76
120000,1,1945,770,0,1,9576,297,378,-93.608938,460
126175,1,1955,1162,142,1,5820,0,220,-93.607744,906
64000,1,1920,798,112,1,5747,0,250,-93.606803,798
137000,1,1910,1020,0,1,9142,1020,440,-93.61829300000001,1020
87000,3,1900,1095,0,1,9600,679,779,-93.616886,1095
163000,2,1914,880,0,0,10800,888,320,-93.613889,490
155000,2,1910,1226,0,1,6300,878,432,-93.615361,1226
79000,1,1900,540,0,1,5000,551,352,-93.615365,540
144000,1,1916,815,0,0,8850,875,225,-93.615337,815
114504,1,1910,684,0,1,3600,684,216,-93.6127958,684
157000,2,1920,596,36,1,7200,764,576,-93.613763,596
125000,1,1923,1200,0,1,11340,0,312,-93.608901,1200
475000,3,1892,1107,0,0,22950,1518,840,-93.610438,1107
93500,0,1920,624,0,1,5976,624,0,-93.609665,624
125000,2,1958,960,0,1,9750,0,624,-93.606195,960
64500,0,1918,1020,0,1,4761,0,0,-93.60686899999999,1020
100000,0,1941,788,0,0,7446,0,0,-93.628478,522
140200,1,1939,972,0,0,6435,605,312,-93.62602199999999,972
202500,1,1924,848,27,0,11737,810,240,-93.627385,848
159000,2,1947,1004,0,0,5000,660,420,-93.625576,605
119900,2,1939,793,0,0,7800,325,410,-93.62043299999999,286
114500,2,1934,816,112,0,6240,0,528,-93.623642,816
115000,1,1936,896,200,1,6240,448,240,-93.62454,896
75000,1,1930,728,0,1,6120,434,258,-93.624553,381
88000,1,1925,768,0,1,6120,0,450,-93.624553,279
80500,0,1947,0,0,1,6240,240,0,-93.62348100000001,0
149000,1,1928,1042,0,0,6240,534,225,-93.621484,1042
110000,1,1930,741,0,1,6120,583,180,-93.622415,741
110500,2,1925,1103,166,0,6000,0,440,-93.620411,706
89000,1,1921,616,0,1,6000,0,205,-93.62437779999999,0
113000,1,1922,993,0,0,6380,0,280,-93.62238599999999,993
109000,1,1925,816,168,1,11672,0,210,-93.62576999999999,816
220000,2,1962,1595,0,0,33120,875,576,-93.622773,1595
129000,2,1970,960,0,1,9873,0,576,-93.625436,171
117000,1,1910,485,394,1,5310,634,255,-93.621562,485
52500,0,1941,693,0,1,4118,0,0,-93.622624,693
107000,2,1924,596,218,1,10320,596,370,-93.626858,596
116500,1,1910,396,0,1,7518,665,390,-93.626631,396
72000,0,1919,610,0,1,9000,0,0,-93.6275675,610
119500,1,1937,780,0,0,8600,596,198,-93.6273219,780
125500,1,1938,803,0,1,7200,557,297,-93.6255067,803
91000,1,1922,1007,0,0,9786,0,210,-93.628416,1007
84500,0,1935,520,53,1,6780,0,0,-93.629501,30
90000,1,1930,984,0,1,7200,0,308,-93.6265888,641
137500,1,1951,806,0,0,12375,341,288,-93.65701700000001,477
150000,2,1964,1921,0,1,11136,0,576,-93.65565,1921
131000,2,1950,0,0,0,21370,0,394,-93.65815,0
130000,1,1958,1062,168,1,6930,0,288,-93.6578344,468
125000,1,1935,0,0,0,8250,0,260,-93.66003959999999,0
80000,1,1936,830,0,1,5220,0,180,-93.655885,830
157000,1,2004,1073,0,1,5500,0,246,-93.65578599999999,190
148000,2,1963,1051,0,0,11235,0,459,-93.67555,504
90000,2,1967,0,0,1,10791,0,516,-93.671213,0
154500,1,1963,1059,192,1,8414,0,264,-93.675399,396
153600,2,1967,1064,314,0,11327,0,528,-93.674456,285
164500,2,1966,1164,160,0,11777,0,564,-93.67451700000001,285
132000,1,1964,912,77,1,10366,0,336,-93.67540799999999,456
142500,1,1966,1059,0,1,9000,0,286,-93.675606,286
158000,1,1968,1051,466,0,11553,0,336,-93.676455,378
149500,2,1978,672,0,0,7844,728,440,-93.672278,463
165000,2,1967,1176,284,0,9535,0,512,-93.674385,0
180000,2,1968,1461,0,0,10335,0,440,-93.673601,891
160500,2,1978,960,131,0,7176,0,616,-93.67264499999999,166
156500,2,1977,1967,170,1,9662,0,580,-93.670204,1967
157000,2,1977,1949,32,1,8235,0,586,-93.670514,1466
172500,2,1958,1052,0,0,13650,668,451,-93.66556899999999,554
155000,2,1957,1134,0,0,13125,0,484,-93.66550500000001,284
170000,2,1955,1763,0,0,17920,0,454,-93.66563000000001,372
105000,1,1924,872,0,0,17529,0,322,-93.66708100000001,872
145000,1,1965,648,88,1,10246,0,364,-93.66954399999999,0
168000,2,1956,1188,304,0,14175,0,576,-93.66412,200
278000,2,1967,1865,0,0,20355,0,521,-93.668392,229
164000,2,1963,1000,238,0,13050,0,575,-93.667082,46
225000,2,1953,1304,0,0,15593,983,667,-93.66203900000001,701
130000,2,1971,782,0,1,10820,0,576,-93.678165,88
142500,2,1974,864,241,0,13350,0,440,-93.67635200000001,102
148400,1,1980,430,188,1,1700,680,450,-93.674402,33
190000,2,1986,1453,0,0,5271,0,445,-93.676681,371
